# number, 0.5, 1, 1.5, 2, 2.5, 3, 3.5, 4, 4.5, 5
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.5, 3.7954732646573196e-2, 7.137394208340138e-2, 0.1008617976409639, 0.1269362880831804, 0.1500421276110586, 0.1705616561794925, 0.1888240551482557, 0.20511314665067332, 0.21967400123306177, 0.23271854179575632
1.0, 0.1403261723453639, 0.241597676777813, 0.3152443396135317, 0.3692457651271096, 0.4091962990057575, 0.43903550742196, 0.4615507321250144, 0.47872392392105484, 0.491971792069229, 0.5023126557483122
1.5, 0.250029083985898, 0.39795316243198, 0.4874627825190643, 0.5430885175704645, 0.5787370336179576, 0.6023804713697565, 0.6186481682432273, 0.6302686329995112, 0.638877806715254, 0.6454758908863321
2.0, 0.36228467037953005, 0.54030868684641, 0.632290820284417, 0.682796207240601, 0.7124905589071897, 0.7312230516660131, 0.7438499906252106, 0.7528660749236957, 0.7596151019915298, 0.7648595538608189
2.5, 0.4696314615977971, 0.6618056500260565, 0.7474683398041138, 0.7897775306289334, 0.8130677195886405, 0.8272451229947292, 0.8366284055259628, 0.8432553263442643, 0.848170933023217, 0.8519556632085983
3.0, 0.5662303757498863, 0.7583967700993152, 0.8322917520877106, 0.8652343500234292, 0.8822576738592574, 0.8922369982569618, 0.8986821117205457, 0.9031522908938845, 0.906420503516621, 0.9089074707067999
3.5, 0.6495534624499658, 0.8312313775644532, 0.8912765637741218, 0.915433142371205, 0.9271642342620013, 0.9337917777269782, 0.9379732584649352, 0.9408281181753089, 0.9428927212014708, 0.9444519151809374
4.0, 0.7194002139566299, 0.8841309885378462, 0.9307176615222097, 0.9476324674119284, 0.955377302627458, 0.959613288316108, 0.9622372886451392, 0.9640096659979466, 0.9652832408251698, 0.9662413010958611
4.5, 0.7768125171766651, 0.9215251167424111, 0.9563945373957402, 0.9678341503414531, 0.9727987550424241, 0.9754440028948699, 0.9770618282199419, 0.9781476425538754, 0.9789253152924771, 0.9795092907115477
5.0, 0.8233566468901239, 0.9474298273048383, 0.9728024092907928, 0.9803403036797417, 0.983460677578544, 0.9850905827426393, 0.9860793188039882, 0.98674063184963, 0.9872135432873138, 0.9875683998463043
5.5, 0.8607165608913483, 0.9650981954646585, 0.9831494344572653, 0.9880201754733127, 0.98995624043511, 0.990953083713984, 0.991554829629309, 0.9919566051627915, 0.9922437242542704, 0.9924591039831208
6.0, 0.8904866512180738, 0.9770013992814085, 0.9896121373028772, 0.9927133223761668, 0.9939045748727511, 0.9945117978813176, 0.9948773201069253, 0.9951211692336428, 0.9952953804445258, 0.9954260481337001
6.5, 0.9140805448488998, 0.9849409305606787, 0.9936203150666856, 0.9955728285133439, 0.9963018917420725, 0.9966709983141392, 0.9968928405909194, 0.9970407801708139, 0.9971464592329032, 0.9972257206381735
7.0, 0.9327035186263956, 0.990193134877012, 0.9960931444809474, 0.9973119926088903, 0.9977566795347188, 0.9979808001239991, 0.9981153905413251, 0.998205129165447, 0.9982692300454847, 0.9983173061813724
7.5, 0.9473575448482248, 0.9936435926670745, 0.9976127139770795, 0.9983686129625262, 0.9986392690408282, 0.9987752791651383, 0.9988569214533947, 0.9989113525597023, 0.9989502323522683, 0.9989793923845258
8.0, 0.9588613584981454, 0.9958970320532081, 0.9985436963847787, 0.9990101342785193, 0.9991746458260147, 0.9992571602205202, 0.9993066776402915, 0.999339686664534, 0.9993632649669444, 0.9993809520109882
8.5, 0.9678758814714682, 0.9973612398349542, 0.999112763857614, 0.9993994409737758, 0.9994992940732703, 0.9995493093985512, 0.9995792848962324, 0.9995992192487909, 0.9996134688484987, 0.9996242058159563
9.0, 0.9749299668033634, 0.9983084196610222, 0.9994599243550224, 0.999635177994839, 0.9996952371252954, 0.9997252864179363, 0.9997430587175964, 0.9997545983109472, 0.9997629472372885, 0.9997695320342475
9.5, 0.9804440538737731, 0.9989187545335609, 0.9996706811779709, 0.9997753135321062, 0.999809522544949, 0.9998268324843881, 0.9998363496738605, 0.9998417543196639, 0.9998460659071555, 0.9998503418537211
10.0, 0.9847507780570743, 0.9993106678578974, 0.9997951451105107, 0.9998520351125888, 0.9998684857999393, 0.9998777114425484, 0.9998815918740586, 0.9998825248264012, 0.9998842039836846, 0.999887420539569
